Product,Test,Time,log10_thresh,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J
Whipping Cream,Charm,12 Hours,0.3,1,0,0.7292,NA,0.7292,0.7292,0.8175,0.7292,NA,0
Whipping Cream,Charm,12 Hours,0.4,1,0,0.7292,NA,0.7292,0.7292,0.8175,0.7292,NA,0
Whipping Cream,Charm,12 Hours,0.5,0.975,0.4625,0.8125,0.9,0.7292,0.8125,0.8548,0.7875,0.693,0.4375
Whipping Cream,Charm,12 Hours,0.6,0.975,0.4625,0.8125,0.9,0.7292,0.8125,0.8548,0.7875,0.693,0.4375
Whipping Cream,Charm,12 Hours,0.7,0.775,1,1,0.8792,0.7292,0.8958,0.9048,0.775,0.8857,0.775
Whipping Cream,Charm,12 Hours,0.8,0.725,1,1,0.7958,0.7292,0.8542,0.869,0.725,0.8067,0.725
Whipping Cream,Charm,12 Hours,0.9,0.675,1,1,0.7792,0.7292,0.8125,0.8095,0.675,0.7714,0.675
Whipping Cream,Charm,12 Hours,1,0.625,1,1,0.7708,0.7292,0.7708,1,0.625,1,0.625
Whipping Cream,Charm,12 Hours,1.1,0.625,1,1,0.7708,0.7292,0.7708,1,0.625,1,0.625
Whipping Cream,Charm,12 Hours,1.2,0.625,1,1,0.7708,0.7292,0.7708,1,0.625,1,0.625
Whipping Cream,Charm,12 Hours,1.3,0.55,1,1,0.625,0.7292,0.7083,0.9278,0.55,0.8159,0.55
Whipping Cream,Charm,12 Hours,1.4,0.45,1,1,0.5771,0.7292,0.625,0.781,0.45,0.7032,0.45
Whipping Cream,Charm,12 Hours,1.5,0.375,1,1,0.5625,0.7292,0.5625,1,0.375,1,0.375
Whipping Cream,Charm,12 Hours,1.6,0.375,1,1,0.5625,0.7292,0.5625,1,0.375,1,0.375
Whipping Cream,Charm,12 Hours,1.7,0.325,1,1,0.4375,0.7292,0.5208,0.9259,0.325,0.755,0.325
Whipping Cream,Charm,12 Hours,1.8,0.2688,1,1,0.375,0.7292,0.4792,0.832,0.2688,0.5956,0.2688
Whipping Cream,Charm,12 Hours,1.9,0.2438,1,1,0.3646,0.7292,0.4583,0.7725,0.2438,0.5519,0.2438
Whipping Cream,Charm,12 Hours,2,0.2438,1,1,0.3646,0.7292,0.4583,0.7725,0.2438,0.5519,0.2438
Whipping Cream,Charm,12 Hours,2.1,0.2125,1,1,0.3438,0.7292,0.4375,0.709,0.2125,0.4829,0.2125
Whipping Cream,Charm,12 Hours,2.2,0.125,1,1,0.3167,0.7292,0.375,0.6111,0.125,0.4162,0.125
Whipping Cream,Charm,12 Hours,2.3,0.125,1,1,0.3167,0.7292,0.375,0.6111,0.125,0.4162,0.125
Whipping Cream,Charm,12 Hours,2.4,0.125,1,1,0.3167,0.7292,0.375,0.6111,0.125,0.4162,0.125
Whipping Cream,Charm,12 Hours,2.5,0.075,1,1,0.2854,0.7292,0.3333,0.4524,0.075,0.2581,0.075
Whipping Cream,Charm,12 Hours,2.6,0.075,1,1,0.2854,0.7292,0.3333,0.4524,0.075,0.2581,0.075
Whipping Cream,Charm,12 Hours,2.7,0.075,1,1,0.2854,0.7292,0.3333,0.4524,0.075,0.2581,0.075
Whipping Cream,Charm,12 Hours,2.8,0.05,1,1,0.2792,0.7292,0.3125,0.3333,0.05,0.2,0.05
Whipping Cream,Charm,12 Hours,2.9,0.025,1,1,0.275,0.7292,0.2917,0.3333,0.025,0.2,0.025
Whipping Cream,Charm,12 Hours,3,0.025,1,1,0.275,0.7292,0.2917,0.3333,0.025,0.2,0.025
Whipping Cream,Charm,12 Hours,3.1,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,3.2,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,3.3,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,3.4,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,3.5,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,3.6,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,3.7,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,3.8,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,3.9,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,4,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,4.1,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,4.2,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,4.3,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,4.4,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,4.5,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,12 Hours,4.6,0,1,NA,0.2708,0.7292,0.2708,NA,0,NA,0
Whipping Cream,Charm,24 Hours,0.3,1,0,0.75,NA,0.75,0.75,0.8312,0.75,NA,0
Whipping Cream,Charm,24 Hours,0.4,1,0,0.75,NA,0.75,0.75,0.8312,0.75,NA,0
Whipping Cream,Charm,24 Hours,0.5,1,0.25,0.7917,1,0.75,0.7917,0.8539,0.7917,1,0.25
Whipping Cream,Charm,24 Hours,0.6,1,0.25,0.7917,1,0.75,0.7917,0.8539,0.7917,1,0.25
Whipping Cream,Charm,24 Hours,0.7,0.975,0.675,0.8646,0.9167,0.75,0.875,0.8884,0.8396,0.8248,0.65
Whipping Cream,Charm,24 Hours,0.8,0.975,0.825,0.8958,0.9286,0.75,0.9167,0.9122,0.8708,0.8685,0.8
Whipping Cream,Charm,24 Hours,0.9,0.975,0.95,0.9167,0.9375,0.75,0.9375,0.9236,0.8917,0.885,0.925
Whipping Cream,Charm,24 Hours,1,0.85,0.975,0.9375,0.775,0.75,0.8542,0.8472,0.7875,0.7622,0.825
Whipping Cream,Charm,24 Hours,1.1,0.8,1,1,0.7333,0.75,0.8333,0.8542,0.8,0.7618,0.8
Whipping Cream,Charm,24 Hours,1.2,0.75,1,1,0.7125,0.75,0.7917,0.8095,0.75,0.7291,0.75
Whipping Cream,Charm,24 Hours,1.3,0.675,1,1,0.6958,0.75,0.7292,0.8095,0.675,0.7714,0.675
Whipping Cream,Charm,24 Hours,1.4,0.625,1,1,0.6125,0.75,0.6875,0.7738,0.625,0.6925,0.625
Whipping Cream,Charm,24 Hours,1.5,0.625,1,1,0.6125,0.75,0.6875,0.7738,0.625,0.6925,0.625
Whipping Cream,Charm,24 Hours,1.6,0.575,1,1,0.5396,0.75,0.6458,0.7324,0.575,0.6212,0.575
Whipping Cream,Charm,24 Hours,1.7,0.5,1,1,0.525,0.75,0.5833,0.8444,0.5,0.7665,0.5
Whipping Cream,Charm,24 Hours,1.8,0.275,1,1,0.3542,0.75,0.4792,0.8426,0.275,0.5707,0.275
Whipping Cream,Charm,24 Hours,1.9,0.275,1,1,0.3542,0.75,0.4792,0.8426,0.275,0.5707,0.275
Whipping Cream,Charm,24 Hours,2,0.25,1,1,0.3438,0.75,0.4583,0.7831,0.25,0.527,0.25
Whipping Cream,Charm,24 Hours,2.1,0.225,1,1,0.3375,0.75,0.4375,0.7037,0.225,0.4883,0.225
Whipping Cream,Charm,24 Hours,2.2,0.225,1,1,0.3375,0.75,0.4375,0.7037,0.225,0.4883,0.225
Whipping Cream,Charm,24 Hours,2.3,0.2,1,1,0.3333,0.75,0.4167,0.8889,0.2,0.6325,0.2
Whipping Cream,Charm,24 Hours,2.4,0.2,1,1,0.3333,0.75,0.4167,0.8889,0.2,0.6325,0.2
Whipping Cream,Charm,24 Hours,2.5,0.2,1,1,0.3333,0.75,0.4167,0.8889,0.2,0.6325,0.2
Whipping Cream,Charm,24 Hours,2.6,0.2,1,1,0.3333,0.75,0.4167,0.8889,0.2,0.6325,0.2
Whipping Cream,Charm,24 Hours,2.7,0.2,1,1,0.3333,0.75,0.4167,0.8889,0.2,0.6325,0.2
Whipping Cream,Charm,24 Hours,2.8,0.2,1,1,0.3333,0.75,0.4167,0.8889,0.2,0.6325,0.2
Whipping Cream,Charm,24 Hours,2.9,0.2,1,1,0.3333,0.75,0.4167,0.8889,0.2,0.6325,0.2
Whipping Cream,Charm,24 Hours,3,0.2,1,1,0.3333,0.75,0.4167,0.8889,0.2,0.6325,0.2
Whipping Cream,Charm,24 Hours,3.1,0.2,1,1,0.3333,0.75,0.4167,0.8889,0.2,0.6325,0.2
Whipping Cream,Charm,24 Hours,3.2,0.2,1,1,0.3333,0.75,0.4167,0.8889,0.2,0.6325,0.2
Whipping Cream,Charm,24 Hours,3.3,0.175,1,1,0.3125,0.75,0.3958,0.8194,0.175,0.5398,0.175
Whipping Cream,Charm,24 Hours,3.4,0.175,1,1,0.3125,0.75,0.3958,0.8194,0.175,0.5398,0.175
Whipping Cream,Charm,24 Hours,3.5,0.175,1,1,0.3125,0.75,0.3958,0.8194,0.175,0.5398,0.175
Whipping Cream,Charm,24 Hours,3.6,0.15,1,1,0.3021,0.75,0.375,0.7302,0.15,0.4743,0.15
Whipping Cream,Charm,24 Hours,3.7,0.15,1,1,0.3021,0.75,0.375,0.7302,0.15,0.4743,0.15
Whipping Cream,Charm,24 Hours,3.8,0.15,1,1,0.3021,0.75,0.375,0.7302,0.15,0.4743,0.15
Whipping Cream,Charm,24 Hours,3.9,0.15,1,1,0.3021,0.75,0.375,0.7302,0.15,0.4743,0.15
Whipping Cream,Charm,24 Hours,4,0.15,1,1,0.3021,0.75,0.375,0.7302,0.15,0.4743,0.15
Whipping Cream,Charm,24 Hours,4.1,0.125,1,1,0.2812,0.75,0.3542,0.6607,0.125,0.3817,0.125
Whipping Cream,Charm,24 Hours,4.2,0.125,1,1,0.2812,0.75,0.3542,0.6607,0.125,0.3817,0.125
Whipping Cream,Charm,24 Hours,4.3,0.125,1,1,0.2812,0.75,0.3542,0.6607,0.125,0.3817,0.125
Whipping Cream,Charm,24 Hours,4.4,0.1,1,1,0.275,0.75,0.3333,0.5417,0.1,0.3236,0.1
Whipping Cream,Charm,24 Hours,4.5,0.025,1,1,0.2542,0.75,0.2708,0.3333,0.025,0.2,0.025
Whipping Cream,Charm,24 Hours,4.6,0,1,NA,0.25,0.75,0.25,NA,0,NA,0
Whipping Cream,Charm,48 Hours,0.3,1,0,0.7917,NA,0.7917,0.7917,0.8788,0.7917,NA,0
Whipping Cream,Charm,48 Hours,0.4,1,0.125,0.8125,1,0.7917,0.8125,0.8902,0.8125,1,0.125
Whipping Cream,Charm,48 Hours,0.5,0.95,0.5833,0.9062,0.8667,0.7917,0.875,0.9168,0.8562,0.8309,0.5333
Whipping Cream,Charm,48 Hours,0.6,0.95,0.5833,0.9062,0.8667,0.7917,0.875,0.9168,0.8562,0.8309,0.5333
Whipping Cream,Charm,48 Hours,0.7,0.875,1,1,0.8375,0.7917,0.8958,0.9028,0.875,0.8541,0.875
Whipping Cream,Charm,48 Hours,0.8,0.8,1,1,0.6917,0.7917,0.8333,0.8576,0.8,0.739,0.8
Whipping Cream,Charm,48 Hours,0.9,0.75,1,1,0.6188,0.7917,0.7917,0.8214,0.75,0.6767,0.75
Whipping Cream,Charm,48 Hours,1,0.675,1,1,0.525,0.7917,0.7292,0.7679,0.675,0.5912,0.675
Whipping Cream,Charm,48 Hours,1.1,0.6,1,1,0.4354,0.7917,0.6667,0.7068,0.6,0.5076,0.6
Whipping Cream,Charm,48 Hours,1.2,0.525,1,1,0.3896,0.7917,0.6042,0.7205,0.525,0.4986,0.525
Whipping Cream,Charm,48 Hours,1.3,0.475,1,1,0.3729,0.7917,0.5625,0.661,0.475,0.4633,0.475
Whipping Cream,Charm,48 Hours,1.4,0.375,1,1,0.3333,0.7917,0.4792,0.7286,0.375,0.5054,0.375
Whipping Cream,Charm,48 Hours,1.5,0.3,1,1,0.3104,0.7917,0.4167,0.5976,0.3,0.4327,0.3
Whipping Cream,Charm,48 Hours,1.6,0.25,1,1,0.3,0.7917,0.375,0.6042,0.25,0.4618,0.25
Whipping Cream,Charm,48 Hours,1.7,0.225,1,1,0.2896,0.7917,0.3542,0.5595,0.225,0.4291,0.225
Whipping Cream,Charm,48 Hours,1.8,0.2,1,1,0.2833,0.7917,0.3333,0.5,0.2,0.4,0.2
Whipping Cream,Charm,48 Hours,1.9,0.2,1,1,0.2833,0.7917,0.3333,0.5,0.2,0.4,0.2
Whipping Cream,Charm,48 Hours,2,0.1333,1,1,0.2479,0.7917,0.2917,0.4889,0.1333,0.369,0.1333
Whipping Cream,Charm,48 Hours,2.1,0.1333,1,1,0.2479,0.7917,0.2917,0.4889,0.1333,0.369,0.1333
Whipping Cream,Charm,48 Hours,2.2,0.1333,1,1,0.2479,0.7917,0.2917,0.4889,0.1333,0.369,0.1333
Whipping Cream,Charm,48 Hours,2.3,0.1083,1,1,0.2438,0.7917,0.2708,0.5667,0.1083,0.4536,0.1083
