Bact,Time,log10_thresh,TP,FP,FN,TN,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J,Product,Test
Geo 3,12 Hours,0,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,0.09999999999999998,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,0.20000000000000007,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,0.30000000000000004,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,0.4,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,0.5,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,0.6,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,0.7000000000000001,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,0.8000000000000002,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,0.9,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,1,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,1.1,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,1.2000000000000002,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,1.3000000000000003,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,1.4,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,1.5,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,1.6,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,1.7000000000000002,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,1.8000000000000003,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,1.9000000000000004,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,2.0000000000000004,4,1,0,1,1,0.5,0.8,1,0.6666666666666666,0.8333333333333334,0.888888888888889,0.8,0.6324555320336759,0.5,Whipping Cream,AttuneDilut
Geo 3,12 Hours,2.1,4,1,0,1,1,0.5,0.8,1,0.6666666666666666,0.8333333333333334,0.888888888888889,0.8,0.6324555320336759,0.5,Whipping Cream,AttuneDilut
Geo 3,12 Hours,2.2,4,1,0,1,1,0.5,0.8,1,0.6666666666666666,0.8333333333333334,0.888888888888889,0.8,0.6324555320336759,0.5,Whipping Cream,AttuneDilut
Geo 3,12 Hours,2.3000000000000003,4,1,0,1,1,0.5,0.8,1,0.6666666666666666,0.8333333333333334,0.888888888888889,0.8,0.6324555320336759,0.5,Whipping Cream,AttuneDilut
Geo 3,12 Hours,2.4000000000000004,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,2.5000000000000004,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,2.6,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,2.7,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,2.8000000000000003,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,2.9000000000000004,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,3.0000000000000004,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,3.1,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,3.2,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,3.3000000000000003,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,3.4000000000000004,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,3.5000000000000004,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,3.6,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,3.7000000000000006,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,3.8000000000000003,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,3.9,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,4,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,4.1,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,4.2,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,4.3,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,4.4,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,4.5,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,4.6,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,4.7,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,12 Hours,4.8,4,0,0,2,1,1,1,1,0.6666666666666666,1,1,1,1,1,Whipping Cream,AttuneDilut
