Bact,Time,log10_thresh,TP,FP,FN,TN,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J,Product,Test
Geo 1,48 Hours,2.2,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,2.3000000000000003,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,2.4,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,2.5,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,2.6,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,2.7,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,2.8000000000000003,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,2.9000000000000004,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,3.0000000000000004,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,3.1,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,3.2,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,3.3000000000000003,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,3.4000000000000004,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,3.5000000000000004,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,3.6,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,3.7,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,3.8000000000000003,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,3.9000000000000004,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,4,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,4.1,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,4.2,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,4.3,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,4.4,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,4.5,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,4.6,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 1,48 Hours,4.7,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Med Beverage,Charm
Geo 2,6 Hours,0.6,0,6,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,Med Beverage,Charm
Geo 2,6 Hours,0.7,0,5,0,1,NA,0.16666666666666666,0,1,0,0.16666666666666666,NA,0,NA,NA,Med Beverage,Charm
Geo 2,6 Hours,0.8,0,4,0,2,NA,0.3333333333333333,0,1,0,0.3333333333333333,NA,0,NA,NA,Med Beverage,Charm
Geo 2,6 Hours,0.9,0,2,0,4,NA,0.6666666666666666,0,1,0,0.6666666666666666,NA,0,NA,NA,Med Beverage,Charm
Geo 2,6 Hours,1,0,0,0,6,NA,1,NA,1,0,1,NA,NA,NA,NA,Med Beverage,Charm
Geo 2,6 Hours,1.1,0,0,0,6,NA,1,NA,1,0,1,NA,NA,NA,NA,Med Beverage,Charm
Geo 2,6 Hours,1.2000000000000002,0,0,0,6,NA,1,NA,1,0,1,NA,NA,NA,NA,Med Beverage,Charm
